,sentence_id,word_sequence,passage_id,bin_id_audio,onset,offset,word,prominence_value,boundary_value,prominence_label,surprisal_2gram,surprisal_3gram,surprisal_4gram,surprisal_5gram,surprisal_6gram,surprisal_gpt2,surprisal_bert,sentence_seq,bin_id_video,word_prev,lemma_prev,syllable_num_prev,pos_prev,pos_detail_prev,word_len_prev,surprisal_prev,mean_f0_prev,meaningful_gesture_prev,beat_gesture_prev,gesture_corres_prev,mouth_dist_prev
2507,6S,20,6,2508,5.985,6.12,of,0.285,0.04,0,2.69317958120402,3.33889452306877,3.46892707712048,3.40543874608044,3.40543874608043,5.24234,0.000215268810279667,,,,,,,,,,,,,,
2508,6S,21,6,2509,6.12,6.279,her,0,0.306,0,5.04602947198266,3.33920332379347,3.473663119524,3.41017478848396,3.41017478848395,0.8663502,0.0656026229262352,,,,,,,,,,,,,,
2509,6S,22,6,2510,6.279,6.755,food,0.814,0.461,1,9.23516630330481,10.0958326260659,10.2939141547495,10.0606507536338,10.0606507536337,1.3184813,0.827335476875305,2,82,food,food,1,1,NN,4,6.681033437,214.8125723,0,0,0,0.557
2510,6S,23,6,2511,6.755,6.924,or,0.698,0.129,1,4.23399583224254,4.92692242481557,4.8253360445441,4.8253360445441,4.82533604454409,1.4733285,0.0972610563039779,,,,,,,,,,,,,,
2511,6S,24,6,2512,6.924,7.39,drink,0.615,0,1,8.79309926336475,3.11307116074674,2.83980996834117,2.83980996834117,2.83980996834117,3.4914126,0.175136029720306,2,83,drink,drink,1,1,VB,5,7.038290876,233.711135,0,0,1,0.724
2512,6S,25,6,2513,7.39,7.59,her,-0.046,0.565,0,5.74645100125606,6.3054368578056,6.30626307130013,6.26353438364587,6.26353438364587,0.98384416,0.200039148330688,,,,,,,,,,,,,,
2513,6S,27,6,2514,7.656,8.17,coffee,1.097,0.702,1,11.4798417905288,11.0517347392615,11.0178341839697,11.0178341839697,11.0178341839696,3.0541499,3.14266800880432,2,84,coffee,coffee,2,1,NN,6,8.05767723,176.8540409,0,0,0,0.24
2514,7S,1,7,2515,0.3,0.66,Andy,2.22,0.734,2,8.6911818487164,8.69088155716722,8.69088155716722,8.69088155716722,8.69088155716722,9.798447,6.68422079086303,1,85,Andy,Andy,,0,NNP,4,,256.1012978,0,0,0,
2515,7S,2,7,2516,0.66,1.35,screamed,1.117,0.363,1,13.5907749976618,13.7268537326583,13.6940807803684,13.6940807803684,13.6940807803683,11.234874,2.95204710960388,1,86,screamed,scream,1,1,VBD,8,10.72848054,224.9328416,0,0,1,0.158
2516,7S,3,7,2517,1.35,1.912,suddenly,0.524,0.948,1,10.8619340108113,10.7189414334559,10.7189414334559,10.7189414334559,10.7189414334559,8.709285,3.58054780960083,1,87,suddenly,suddenly,3,1,RB,8,8.221095325,178.6051082,0,0,0,0.887
2517,7S,4,7,2518,1.912,2.083,and,0.261,0,0,2.14403142951958,1.85595603701443,2.34375989540162,2.34375989540162,2.34375989540161,2.2971966,0.0619471110403537,,,,,,,,,,,,,,
2518,7S,5,7,2519,2.083,2.36,threw,1.281,0,1,8.85041926561773,8.99218212986502,8.84692007305021,8.78343174201017,8.78343174201016,5.3602977,0.835083901882171,1,88,threw,throw,1,1,VBD,5,7.219916829,238.3078546,0,0,1,0.37
2519,7S,6,7,2520,2.36,2.53,his,0.092,0.004,0,2.82119600963536,2.82798276334042,2.90885890834207,2.87459712482476,2.87459712482476,1.3055481,1.29078459739685,,,,,,,,,,,,,,
2520,7S,7,7,2521,2.53,2.858,whisky,0.335,0.49,0,15.2076808452243,15.0609244673915,15.2420030164389,15.3905907884364,15.4003637137716,13.29376,0.000260557571891695,1,89,whisky,whisky,2,1,NN,6,13.5855466,217.5704293,0,0,0,0.675
2521,7S,8,7,2522,2.858,3.23,glass,0.898,0.822,1,10.6961214716349,10.5149232451511,10.5149232451511,10.5149232451511,10.5149232451511,4.0321646,1.00184273719787,1,90,glass,glass,1,1,NN,5,7.537892921,98.06305458,0,0,0,0.516
2522,7S,9,7,2523,3.23,3.71,across,0.755,0.265,1,9.53614627222798,9.00031250983444,9.00031250983444,9.00031250983444,9.00031250983443,3.987914,1.08076190948486,,,,,,,,,,,,,,
2523,7S,10,7,2524,3.71,3.82,the,0,0,0,0.580177409215599,1.1132990091553,1.1132990091553,1.1132990091553,1.1132990091553,0.2714535,0.0282189138233661,,,,,,,,,,,,,,
2524,7S,11,7,2525,3.82,4.27,room,1.119,1.612,1,8.41083910084726,5.92413521273757,5.744391780779,5.744391780779,5.744391780779,1.137162,0.000649479683488607,1,91,room,room,1,1,NN,4,7.312430119,113.3508118,0,0,0,0.277
2525,7S,13,7,2526,4.6,4.74,It,1.143,0.014,1,3.5937141361953,3.67445660479434,4.08441660405166,4.17921979898201,4.15792764590207,3.6975121,0.00200190301984548,,,,,,,,,,,,,,
2526,7S,14,7,2527,4.74,5.1,hit,0.54,0.566,1,9.11585338898793,9.00343565174166,9.1593484514185,9.14002493726972,9.07937043616905,2.5063639,0.0136738056316971,2,92,hit,hit,1,1,VBD,3,7.855527423,433.7959488,0,0,0,0.691
2527,7S,15,7,2528,5.1,5.18,the,0,0,0,2.33496607423078,2.78801324447254,2.75417966462682,2.79129998214148,2.79129998214147,1.0720106,0.28032037615776,,,,,,,,,,,,,,
2528,7S,16,7,2529,5.18,5.472,wall,0.879,0.031,1,8.22201830003019,4.13968397357637,4.56973935154946,4.61863938737564,4.5579851607645,2.5958748,0.0397683158516883,2,93,wall,wall,1,1,NN,4,7.196179983,221.4160416,0,0,1,0.385
2529,7S,17,7,2530,5.472,5.78,near,0.011,0.184,0,5.67515893279095,5.653816822616,5.49875219559634,5.40957164426131,5.40957164426131,6.055896,0.531980156898498,,,,,,,,,,,,,,
2530,7S,18,7,2531,5.78,5.86,the,0,0,0,1.10699762156709,0.713285343995781,0.685883328399331,0.659229639892403,0.659229639892402,1.1102843,1.615194439888,,,,,,,,,,,,,,
2531,7S,19,7,2532,5.86,6.364,window,0.583,0.238,1,9.24911586137522,10.0691489495775,10.1608295515797,10.2097293129163,10.1490748118156,2.7967749,0.0600419268012046,2,94,window,window,2,1,NN,6,6.818268644,204.842714,0,0,1,0.138
2532,7S,20,7,2533,6.364,6.52,and,0.494,0.222,0,2.74432521590022,2.11814363543228,2.84225319967499,2.77876486863495,2.77876486863494,1.5929428,1.93491387367248,,,,,,,,,,,,,,
2533,7S,21,7,2534,6.52,7.21,smashed,0.983,0.054,1,10.799157156641,10.8075049323206,10.9564462468367,10.8620218474619,10.8620218474619,3.402993,0.0547082871198654,2,95,smashed,smash,1,1,VBN,7,9.314013557,171.7767864,0,0,1,0.652
2534,8S,0,8,2535,0,0.39,Every,1.883,0.007,2,8.2691163120718,8.26904000398161,8.26904000398161,8.26904000398161,8.2690400039816,7.853026,1.0343462228775,,,,,,,,,,,,,,
2535,8S,1,8,2536,0.39,0.76,week,0.341,0.704,0,5.15429418259363,6.97708913911835,6.94431399091214,6.94431399091214,6.94431399091213,3.4182177,2.5256769657135,1,96,week,week,1,1,NN,4,7.779538454,249.2104925,0,0,0,0.552
2536,8S,2,8,2537,0.76,1.142,Olivia,0.342,0.228,0,10.0047822520316,8.34860299105706,8.21638961766514,8.21638961766514,8.21638961766514,13.14913,8.42227935791015,1,97,Olivia,Olivia,,0,NNP,6,,204.258505,0,0,0,
2537,8S,3,8,2538,1.142,1.43,brought,0.706,0.106,1,7.32688377762293,7.12654429804028,7.06310427715806,7.06310427715806,7.06310427715806,9.727701,3.38410139083862,1,98,brought,bring,1,1,VBD,7,7.656477062,328.2646627,0,0,0,0.755
2538,8S,4,8,2539,1.43,1.92,something,0.557,1.145,1,7.74401838429553,7.64858221650193,7.58514219561971,7.58514219561971,7.5851421956197,6.007409,6.25740766525268,1,99,something,something,2,1,NN,9,7.390392553,168.0431767,0,0,0,0.232
2539,8S,5,8,2540,1.92,2.13,which,0.259,0.115,0,3.81002122089546,5.03165335717786,4.93571432455968,4.93571432455968,4.93571432455967,7.438608,3.74219417572021,,,,,,,,,,,,,,
2540,8S,6,8,2541,2.13,2.3,she,0,0,0,4.30832869575495,3.95870012341788,4.79622588058338,4.79622588058338,4.79622588058337,2.240026,0.459959983825683,,,,,,,,,,,,,,
2541,8S,7,8,2542,2.3,2.78,arranged,0.794,0.694,1,8.57704690495127,8.65281589770069,8.09711128902943,8.03362295798938,8.03362295798938,10.286295,4.36070585250854,1,100,arranged,arrange,2,1,VBD,8,10.32539349,201.4383428,0,0,1,0.311
2542,8S,8,8,2543,2.78,2.888,in,0,0,0,2.01296116778811,3.47923443357664,3.46764191712666,3.40415358608662,3.40415358608662,2.400534,0.260080784559249,,,,,,,,,,,,,,
2543,8S,9,8,2544,2.888,2.97,a,0.209,0,0,3.0144635408881,1.23154409056617,1.64052210351895,1.64052210351895,1.64052210351895,1.6173574,0.0226851850748062,,,,,,,,,,,,,,
2544,8S,10,8,2545,2.97,3.606,vase,0.966,1.448,1,11.2968396188337,11.9217183347329,12.1761887971734,12.0187712458763,12.0187712458763,7.4709244,3.66271877288818,1,101,vase,vase,1,1,NN,4,10.30460914,167.9483945,0,0,1,0.681
2545,8S,12,8,2546,3.784,4.044,Mother,1.395,0.09,1,10.6995053785986,10.1051498987763,10.0566552839905,10.0566552839905,10.0566552839904,7.956868,4.27434253692626,2,102,Mother, Mother,2,0,NNP,6,,220.9826653,0,0,1,
2546,8S,13,8,2547,4.044,4.6,Francis,0.96,0.922,1,11.8178899239554,11.9938794370597,11.9617015780775,11.9617015780775,11.9617015780774,10.232962,6.46425819396972,2,103,Francis,Francis,,0,NNP,7,,337.0790612,0,0,1,
2547,8S,14,8,2548,4.6,4.76,had,0,0.019,0,5.09081353726051,5.06618633635383,5.06618633635383,5.06618633635383,5.06618633635382,9.573149,0.0199829246848821,2,104,had,have,1,0,VBD,3,4.945368078,602.5610939,0,0,0,
2548,8S,15,8,2549,4.76,5.08,shown,0.507,0,1,6.80468940012743,4.37135808029571,4.58748427639358,4.58748427639358,4.58748427639358,3.013004,1.71557688713073,2,105,shown,show,1,1,VBN,5,7.189615642,247.1961338,0,0,1,0.309
2549,8S,16,8,2550,5.08,5.2,her,0,0,0,7.1295378808879,5.80149823017526,5.81140510640268,5.74791677536264,5.74791677536263,6.1809864,0.180654659867286,,,,,,,,,,,,,,
2550,8S,17,8,2551,5.2,5.43,how,0.51,0,1,8.0673950521797,2.30179456313882,3.83156947270975,3.7680811416697,3.7680811416697,1.157255,0.000736918649636209,,,,,,,,,,,,,,
2551,8S,18,8,2552,5.43,5.615,to,0,0.796,0,1.839080146032,0.704162478497181,0.628760066519173,1.01477462824756,1.01477462824756,1.9443089,0.000478749105241149,,,,,,,,,,,,,,
2552,8S,19,8,2553,5.615,5.78,go,-0.046,0,0,5.82201028400222,5.5107671514377,5.68288471518863,5.85305779508732,5.58478380300802,0.24701418,2.65792727470397,2,106,go,go,1,1,VB,2,6.303542013,100.6027829,0,0,0,0.578
2553,8S,20,8,2554,5.78,5.98,up,0.828,0.582,1,4.84918534211407,4.90249834616336,5.3919554550082,5.3668649157697,5.36686491576969,5.917713,0.988782167434692,,,,,,,,,,,,,,
2554,8S,21,8,2555,5.98,6.07,the,0,0,0,2.44464248451031,3.06140756430165,2.5194790363159,2.50427341414218,2.50427341414217,4.3568153,0.0923088863492012,,,,,,,,,,,,,,
2555,8S,22,8,2556,6.07,6.414,long,0.708,0.202,1,7.78637925597548,7.6794858950717,7.57633437548269,7.6252346857984,7.56458018469773,1.8660133,1.20648443698883,2,107,long,long,1,1,JJ,4,7.313283645,203.3169738,0,0,1,0.456
2556,8S,23,8,2557,6.414,6.952,windy,0.308,0.458,0,15.3903843723075,15.6987777545397,15.2324716418927,15.1689833108527,15.1689833108526,7.1841288,1.4988659620285,2,108,windy,windy,2,1,JJ,5,12.34851094,195.1664255,0,0,1,0.515
2557,8S,24,8,2558,6.952,7.493,path,0.787,0.973,1,11.1304144190195,10.6354526970786,10.6354526970786,10.6354526970786,10.6354526970785,7.4540706,0.479946970939636,2,109,path,path,1,1,NN,4,9.051238783,249.483089,0,0,0,0.431
2558,8S,25,8,2559,7.493,7.82,behind,0.418,0,0,7.66363467351621,7.37655705046376,7.37655705046376,7.37655705046376,7.37655705046375,1.4880018,1.49557185173034,,,,,,,,,,,,,,
2559,8S,26,8,2560,7.82,7.916,the,0.06,0,0,1.25358546282661,1.72759677115629,1.5326817537261,1.5326817537261,1.53268175372609,3.9543357,3.366060256958,,,,,,,,,,,,,,
2560,8S,27,8,2561,7.916,8.53,convent,1.061,0.188,1,10.7778249280893,8.59772200556087,8.54602848975668,8.48254015871664,8.48254015871663,7.04991,0.024113355204463,2,110,convent,convent,2,1,NN,7,13.51218459,274.9302207,0,0,0,0.788
2561,8S,29,8,2562,8.864,8.995,and,0.955,0,1,3.74867967249353,3.78624658447848,4.12076944883186,4.05728111779182,4.05728111779181,0.54480755,3.6206932067871,,,,,,,,,,,,,,
2562,8S,30,8,2563,8.995,9.28,pick,0.23,0,0,10.5599592918203,10.2089201177729,10.3133820503927,10.2498937193527,10.2498937193526,5.9971704,0.653793513774871,2,111,pick,pick,1,1,VB,4,8.542712378,215.2896063,0,0,1,0.929
2563,8S,31,8,2564,9.28,9.814,leaves,0.706,0.931,1,11.2758554430099,11.5493469321337,11.4173339361009,11.4173339361009,11.4173339361009,2.3592396,1.84942972660064,2,112,leaves,leaf,1,1,NNS,6,10.66022603,197.8369346,0,0,0,0.475
2564,8S,32,8,2565,9.814,9.978,and,0.199,0,0,2.84534230488012,2.99754400606991,2.99754400606991,2.99754400606991,2.9975440060699,5.3552856,6.25063514709472,,,,,,,,,,,,,,
2565,8S,33,8,2566,9.978,10.34,wild,0.628,0.188,1,9.4991999810773,9.94035406883037,9.80811269750608,9.80811269750608,9.80811269750608,8.698254,1.50291967391967,2,113,wild,wild,1,1,JJ,4,9.602729441,226.2809896,0,0,0,0.743
2566,8S,34,8,2567,10.34,11.146,flowers,0.745,0.198,1,5.16926264581079,5.34832973555988,5.23489693602034,5.23489693602034,5.23489693602034,2.5457444,4.65247726440429,2,114,flowers,flower,2,1,NNS,7,7.405879609,224.5061831,0,0,0,0.168
2567,9S,1,9,2568,0.055,0.492,Please,1.108,0.075,1,11.4996072328259,11.4979262589254,11.4979262589254,11.4979262589254,11.4979262589253,6.910644,5.70959281921386,1,115,Please,please,1,1,VB,6,7.86011344,314.4824181,0,0,0,0.234
2568,9S,2,9,2569,0.492,0.79,ask,0.324,0.329,0,12.1442206481944,11.9019320312314,11.8834072816239,11.8834072816239,11.8834072816238,8.0365925,1.97083115577697,1,116,ask,ask,1,1,VB,3,6.53388002,252.6231514,0,0,0,1.157
2569,9S,3,9,2570,0.79,0.88,the,0,0,0,2.26527702463878,3.00407768042548,3.00407768042548,3.00407768042548,3.00407768042547,2.5503914,0.373193711042404,,,,,,,,,,,,,,
2570,9S,4,9,2571,0.88,1.21,farmers,0.299,0.205,0,10.9610115567506,10.7082055988386,10.5105610574916,10.5105610574916,10.5105610574916,9.854824,1.50787365436553,1,117,farmers,farmer,2,1,NNS,7,10.45533036,205.4462662,0,0,0,0.365
2571,9S,5,9,2572,1.21,1.36,to,0,0.531,0,2.95366301135584,3.8308610152249,3.70261236864859,3.70261236864859,3.70261236864858,1.8610603,0.00131020508706569,,,,,,,,,,,,,,
2572,9S,6,9,2573,1.36,1.845,stop,1.013,0.552,1,6.45933325737254,5.5905305158723,5.87233903784801,5.80885070680797,5.80885070680796,4.0629234,1.06263625621795,1,118,stop,stop,1,1,VB,4,7.857329875,266.3208084,0,0,1,0.219
2573,9S,7,9,2574,1.845,2.246,growing,0.407,0.056,0,7.15677053644245,7.41284182183976,7.21762761081852,7.15413927977848,7.15413927977847,4.4438353,1.03458750247955,1,119,growing,grow,2,1,VBG,7,7.10542042,196.8983746,0,0,0,0.405
2574,9S,8,9,2575,2.246,2.991,crops,1.403,2.11,1,5.52793976560538,6.11154239245934,6.26688041105394,6.2033920800139,6.2033920800139,4.2940364,4.22242736816406,1,120,crops,crop,1,1,NNS,5,7.02258856,335.7469789,0,0,0,0.672
2575,9S,10,9,2576,3.07,3.15,We,0,0,0,6.8349837119338,7.55227591688851,7.54764802336102,7.48415969232098,7.48415969232097,3.5515916,1.75875401496887,,,,,,,,,,,,,,
2576,9S,11,9,2577,3.15,3.304,could,1.073,0.122,1,5.1963920933009,4.7280844029788,4.67737850051458,4.67737850051458,4.67737850051457,5.6621823,3.92058753967285,2,121,could,could,1,0,MD,5,,227.0575464,0,0,0,
2577,9S,12,9,2578,3.304,3.615,plant,0.748,0.252,1,11.40113905365,11.6572147308799,11.9145530599618,11.8526381029253,11.8526381029252,5.7468967,2.49232625961303,2,122,plant,plant,1,1,VB,5,6.930501583,319.9757386,0,0,1,0.465
2578,9S,13,9,2579,3.615,4.129,softwood,0.617,0.326,1,15.796395016163,15.4842400293697,15.4208000084875,15.4208000084875,15.4208000084874,10.599718,3.46151113510131,2,123,softwood,softwood,2,1,JJ,8,14.63310305,295.6095607,0,0,1,0.732
2579,9S,14,9,2580,4.129,4.59,trees,0.456,1.165,0,9.93259150483527,9.81040303816998,9.81040303816998,9.81040303816998,9.81040303816998,3.9361234,2.23055982589721,2,124,trees,tree,1,1,NNS,5,6.625126352,306.0065844,0,0,0,0.28
2580,9S,15,9,2581,4.59,4.8,which,-0.056,0,0,5.19344023286231,4.7059034527908,4.7059034527908,4.7059034527908,4.70590345279079,2.1896224,0.418386608362197,,,,,,,,,,,,,,
2581,9S,17,9,2582,4.832,5.15,grow,1.217,0.08,1,8.95984067512105,8.90874499751987,8.86345147966864,8.86345147966864,8.86345147966864,4.832476,3.17160439491271,2,125,grow,grow,1,1,VBP,4,6.430814309,210.0413174,0,0,1,0.405
2582,9S,18,9,2583,5.15,5.534,much,0.302,0.334,0,6.24105698476216,6.07143672678306,5.97511780065112,5.97511780065112,5.97511780065112,4.1420655,1.39034152030944,2,126,much,much,1,1,JJ,4,7.041096962,252.9338534,0,0,0,0.708
2583,9S,19,9,2584,5.534,5.944,quicker,0.81,0,1,7.5936019630288,7.61593937225065,7.45633304141687,7.45633304141687,7.45633304141687,4.1081223,0.80938184261322,2,127,quicker,quicker,2,1,JJR,7,11.3212912,364.7638021,0,0,0,0.797
2584,10S,1,10,2585,0.13,0.588,Amelia,1.299,0.033,1,10.8240401817925,10.8229213624557,10.8229213624557,10.8229213624557,10.8229213624557,8.097534,7.26154518127441,1,128,Amelia,Amelia,,0,NNP,6,,262.4745548,0,0,0,
2585,10S,2,10,2586,0.588,0.724,was,0.178,0.33,0,3.60116927191337,4.10017669508218,4.08073487594465,4.08073487594465,4.08073487594464,3.5821686,0.720014691352844,1,129,was,be,1,0,VBD,3,3.365002907,219.3568051,0,0,0,
2586,10S,3,10,2587,0.724,1.17,racing,1.04,0.64,1,11.2769237562726,10.8463232420868,10.7949805239059,10.7949805239059,10.7949805239058,3.900392,4.86394834518432,1,130,racing,race,2,1,VBG,6,8.951574633,282.119385,0,0,1,0.54
2587,10S,4,10,2588,1.17,1.31,up,0.169,0.075,0,7.21492004606436,7.2436684328205,7.20465303956956,7.20465303956956,7.20465303956955,9.538748,0.703397870063781,,,,,,,,,,,,,,
2588,10S,5,10,2589,1.31,1.37,the,0,0.182,0,2.44464248451031,1.2089640325971,1.17937172777155,1.17937172777155,1.17937172777154,3.9626873,0.00551879638805985,,,,,,,,,,,,,,
2589,10S,6,10,2590,1.37,1.94,stairs,0.711,1.599,1,10.1864679719262,5.29767049631628,5.59774245386407,5.53425412282403,5.53425412282403,0.9732002,0.372396230697631,1,131,stairs,stair,1,1,NNS,6,10.62414595,178.919699,0,0,0,0.771
2590,10S,7,10,2591,1.94,2.12,She,0,0,0,4.48894280851241,4.95904867976562,5.16716609475723,5.22564608977695,5.16499158867628,11.080368,0.760407745838165,,,,,,,,,,,,,,
2591,10S,8,10,2592,2.12,2.45,entered,0.93,0.154,1,6.75823643848854,6.70238824911185,6.74553251391917,6.68204418287913,6.68204418287913,2.4820306,3.13825058937072,2,132,entered,enter,2,1,VBD,7,7.870186969,266.6780238,0,0,1,0.934
2592,10S,9,10,2593,2.45,2.51,the,0,0,0,0.746816093264146,0.720947444821786,0.712610031122055,0.508831815291541,0.508831815291541,7.126382,0.0619142800569534,,,,,,,,,,,,,,
2593,10S,10,10,2594,2.51,2.754,lift,0.818,0.486,1,10.151833980602,11.1759577223458,11.0934637360363,11.1515424273587,11.1073792574046,0.6025223,4.06072044372558,2,133,lift,lift,1,1,NN,4,7.647646163,230.458468,0,0,0,0.717
2594,10S,11,10,2595,2.754,2.837,and,0,0.259,0,3.18508486219428,3.31463651058406,2.86113670710227,2.86113670710227,2.86113670710227,6.995223,0.00572055345401167,,,,,,,,,,,,,,
2595,10S,12,10,2596,2.837,3.554,impatiently,0.745,0.995,1,15.2895391137753,15.0943364313144,15.0848764240469,15.0213880930068,15.0213880930068,1.2626547,5.36507892608642,2,134,impatiently,impatiently,4,1,RB,11,14.46045998,244.2457781,0,0,1,0.998
2596,10S,13,10,2597,3.554,3.91,pressed,0.577,0.496,1,10.7495997183831,10.9575650661734,10.8941250452912,10.8941250452912,10.8941250452912,11.125592,0.679433941841125,2,135,pressed,press,1,1,VBD,7,8.40069904,254.1519712,0,0,1,0.608
2597,10S,14,10,2598,3.91,3.993,the,0.174,0,0,2.94368065050682,2.93912000691493,2.93912000691493,2.93912000691493,2.93912000691493,0.0052049365,0.0556491203606128,,,,,,,,,,,,,,
2598,10S,15,10,2599,3.993,4.39,button,1.016,0.734,1,11.0712004389884,10.6472513551679,10.5533133512457,10.5533133512457,10.5533133512457,5.433368,0.0336691699922084,2,136,button,button,2,1,NN,6,6.749399879,179.4446748,0,0,0,0.895
2599,10S,16,10,2600,4.39,4.57,for,0,0.176,0,3.9514549721926,2.97173979404543,3.06295733220534,3.06295733220534,3.06295733220534,1.1050754,0.0985875204205513,,,,,,,,,,,,,,
2600,10S,17,10,2601,4.57,4.66,the,0.063,0,0,1.32697792519874,1.40844710483658,0.587807463388619,0.791847816723211,0.791847816723211,1.1847749,0.0124738989397883,,,,,,,,,,,,,,
2601,10S,18,10,2602,4.66,4.948,lower,0.44,0.097,0,7.29160748079141,7.86620191014922,7.9028775546203,7.95814766904035,7.79906231934032,3.0064297,2.914391040802,2,137,lower,lower,2,1,JJR,5,9.589652526,182.6238837,0,0,0,0.401
2602,10S,19,10,2603,4.948,5.43,ground,0.718,0,1,6.90276286335473,7.06393762738045,6.85928262335894,6.78769520415625,6.78769520415624,0.9727445,8.92398071289062,2,138,ground,ground,1,1,NN,6,7.812828772,216.1551121,0,0,0,0.346
2603,11S,1,11,2604,0.17,0.25,The,0,0,0,1.67849814215294,1.67849690695004,1.67849690695004,1.67849690695004,1.67849690695003,3.2781138,0.021681310608983,,,,,,,,,,,,,,
2604,11S,2,11,2605,0.25,0.61,house,1.656,0,2,7.02088998288877,6.89803560461627,6.89774135183682,6.89774135183682,6.89774135183682,7.9442873,0.895157575607299,1,139,house,house,1,1,NN,5,8.249028073,287.592075,0,0,0,0.266
2605,11S,3,11,2606,0.61,0.681,had,0,0,0,5.13240474028975,3.82740409404547,6.46355655332829,6.45010656620805,6.45010656620805,4.703575,0.00109767250251024,1,140,had,have,1,0,VBD,3,4.543568807,257.9932006,0,0,0,
2606,11S,4,11,2607,0.681,0.86,been,0.21,0.487,0,1.82289610591766,0.985499770567003,0.772199375589661,1.43580643731063,1.43580643731063,0.8289832,0.138199374079704,1,141,been,be,1,0,VBN,4,3.279500972,228.789183,0,0,0,
2607,11S,5,11,2608,0.86,1.057,in,0.004,0.252,0,4.16381078006428,3.8259026362996,4.29381670863128,4.56552813313316,4.39155556911777,3.6992993,0.173003837466239,,,,,,,,,,,,,,
2608,11S,6,11,2609,1.057,1.63,darkness,1.243,1.299,1,10.1168244875967,10.8815764817976,11.1819042635902,10.9311295282229,10.8704750271222,7.341455,1.11086332798004,1,142,darkness,darkness,2,1,NN,8,10.74511614,200.1585806,0,0,0,0.916
2609,11S,7,11,2610,1.63,1.76,when,0.144,0,0,8.6745444891382,9.07388064550773,8.94665584488975,8.94665584488975,8.94665584488975,5.1564784,0.235118478536605,,,,,,,,,,,,,,
2610,11S,8,11,2611,1.76,2.176,Agatha,0.917,0.461,1,14.3039471147252,13.6536901945568,13.6536901945568,13.6536901945568,13.6536901945567,8.760202,11.6575803756713,1,143,Agatha,Agatha,,0,NNP,6,,250.5734062,0,0,1,
2611,11S,9,11,2612,2.176,2.306,and,0.23,0.016,0,3.48082757082656,4.01716392355515,4.01716392355515,4.01716392355515,4.01716392355515,1.8208756,0.0027438870165497,,,,,,,,,,,,,,
2612,11S,10,11,2613,2.306,2.57,Ben,0.521,0.235,1,8.80276019697054,9.21732118978112,9.16218447727414,9.16218447727414,9.16218447727414,3.4809597,5.84748935699462,1,144,Ben,Ben,1,0,NNP,3,,182.3066306,0,0,1,
